feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,cluster_id
-0.9802612,-1.071397,1.0368173,0.13197714,0.7136215,-0.5962108,-0.9984974,-0.026055671,0.5945764,-0.16894583,2.3284833,0.649164,-0.86841303,1.3688333,-1.8377987,-1.2639104,-0.9333086,-0.32732102,-1.2250422,3.3807986,0.538583,-0.3202752,-0.8686754,0.52975625,1.9935994,0.74358976,-0.9076509,1.1576103,1.3002219,-1.8156952,-0.87778217,-1.0727277,0.56477016,0.78085816,-0.244564,-1.3596879,0.33832508,0.5413377,-0.06981568,1.6527044,0.9220136,0.11147544,0.27583054,0.9091634,0.7993692,-0.19792864,0.33916754,-1.5014496,-0.38259646,-1.4142313,0.37804228,0.4514324,0.6757153,1.3807157,-0.3906156,-0.8948211,-0.5547605,0.2186429,-1.3120986,-0.8060815,1.2834756,0.10328913,-0.120281436,1.0438229,-1.1625013,0.94558436,0.66815376,0.29000872,-0.22769263,0.49031577,0.20950265,-0.15804206,-0.30836266,1.4124501,0.91853034,0.37941605,-1.7940313,-2.5642128,-0.84131014,0.09966828,-0.498218,-0.22034812,0.27057078,0.2703333,1.1707054,-0.45072275,-1.1631006,-0.42724335,0.6711474,-0.742356,-2.7140088,-1.1993126,0.23834799,0.72781605,0.7933189,1.1798887,-0.968097,0.15483376,1.340578,-0.32336348,0.40072662,1.2739193,0.7816144,-0.14237243,0.88464415,-1.2912177,-2.1315517,0.094301134,1.2956741,-0.041244626,0.8928382,-2.005423,-0.4016461,0.34589043,-0.55429715,-0.26544693,0.6325046,1.3908203,-0.544568,-1.1218426,-0.34021643,-0.28504106,0.95987785,0.02632794,-0.27457502,-0.22118776,-0.08620919,-1.389596,0
-0.41636312,0.26255685,-0.029337471,-2.3975096,-0.3200612,-0.39822593,0.9411311,0.3368834,-0.83049166,1.2935458,1.711917,-0.62807035,-0.021748424,-0.7740228,-0.32090953,-1.7793978,-0.39249972,0.18462157,0.9018711,-1.0933822,-1.7171109,-0.42439437,-0.29879713,-1.2602271,-1.0664444,-0.3252559,1.3820708,1.5447716,3.0823054,-2.1410983,-0.53806543,1.7308924,1.9128354,0.24266756,0.29614016,-0.8411463,-0.37913147,-0.8300036,-0.7381399,-1.1264828,-1.2742386,0.52036005,0.07278544,-0.9712599,0.22421163,0.6703807,0.43925834,-2.2434807,0.7263543,0.29473865,-0.19041348,-1.8874743,0.4999951,-0.115106024,-0.33185017,-0.75344265,-1.4010249,-0.5195188,-0.036364734,-1.8867956,0.6802084,-2.183815,-2.142183,-0.9623498,1.5432435,-0.44198963,1.0622311,1.6062473,1.3575552,0.34933147,1.6966931,2.3182907,-0.9960464,0.009375047,-0.58623165,0.27963704,1.9310405,0.079196095,1.213865,-0.80609286,0.6053747,-0.8761581,0.7144686,-1.0557767,-0.1567244,-0.24583608,0.44930723,0.0008418625,-0.542024,1.3057442,-2.559247,-0.7491217,0.3432423,-0.58890295,-1.1549503,0.4696527,0.8182358,-1.3324505,0.9595916,0.7682727,0.67961514,0.5755665,-1.1497685,1.0201027,-0.37616253,2.1052866,-1.5719944,1.7587287,2.0086238,0.44553155,-2.0244873,-1.1785059,-0.053895343,-1.9302822,0.5345535,0.07188087,-0.13625327,0.42925593,0.47221756,-1.8535181,-0.74239606,-0.22660926,-1.7610843,0.1509866,-0.47211853,0.6893923,-0.09365716,-0.8396935,0
0.9755643,-1.405178,2.51523,-0.8393524,0.33893347,0.69624513,-2.267581,0.75884604,3.2969666,-3.2680724,3.0579,-0.7512228,0.41709673,4.613573,-0.4957701,0.08958988,-0.14020926,-1.1931272,-0.26455587,3.0206075,0.07517212,0.36263835,-0.07576068,4.2593427,5.1481547,-0.59609795,0.032554567,1.4987808,2.8040862,-1.7482156,-1.1867234,-1.5115267,-0.15064898,1.2941097,-0.5796517,-2.6342702,-0.40593067,1.8703637,-2.0866225,-4.770382,3.5539422,-3.3868523,-1.0286802,-0.20235258,-0.48843226,-1.0950606,-0.9889953,0.8216606,-0.100265786,-0.7265001,1.466862,-0.30224827,-0.48723596,2.9173183,-2.1995878,-0.071031764,1.3774287,0.82322884,-0.98932046,-1.0968988,3.8902988,-0.7928427,2.5410967,0.3601343,1.615812,0.1179216,3.8630638,-0.66062045,-0.68073744,0.06716734,-1.0566057,-1.744068,-5.3384633,-0.2089358,2.6853497,0.75938207,-2.0245507,-2.6437793,2.1297746,1.0283595,3.1114357,1.7626185,-0.18225923,-1.5072498,-0.71399474,-0.4662513,-1.2692194,1.1422514,0.540813,-1.6057093,-1.4472255,-0.9541185,-1.0992965,2.4960034,-1.3436542,-1.7569557,-2.3004923,0.39566374,3.9928215,0.6483917,0.47311267,2.7563076,-2.241805,1.4820124,-4.2286663,-2.299372,0.15712872,2.3039088,1.3404546,-0.36189985,-1.1524175,-1.466319,3.0183682,1.459264,0.6967933,-3.2738245,-2.0466545,-0.3722397,-1.3129501,-3.2433615,-1.5270443,-1.7180967,1.7925727,0.88830805,3.6251142,-1.330299,2.104184,3.3612382,0
1.5307008,-0.23088309,1.4940624,2.6167836,1.2050277,-3.1250741,1.4194319,3.0904212,-1.4140294,-1.5325998,-0.7041366,-1.2477528,-3.8667474,0.07600063,-1.4526825,1.3609712,-1.6237814,3.5776587,0.47652003,2.3266847,-0.45988843,2.0945718,0.6726453,-0.778745,1.4968123,0.23374856,-0.9955843,0.0828517,3.6989176,-2.1855946,-2.1066005,2.1113105,0.68158317,0.20688747,-1.6097212,-2.0598042,-0.10971419,0.062269412,-0.96225077,0.42804703,-0.44854042,0.883283,-0.50586903,-2.6287632,2.1196005,1.3104532,-1.769612,-1.1547394,1.2687185,-1.4379294,-2.7446568,3.2095735,2.1809223,0.36624,0.17844468,0.2958706,-1.5422704,-0.49429142,1.9795307,-0.37357435,1.287152,-1.6761934,0.43107072,1.469913,2.6184824,-0.3733807,1.368896,0.8167511,-1.606259,0.16183178,0.6299885,2.4625785,-3.9862897,0.9476552,-2.8154254,-0.055730693,2.560794,0.11274871,-1.4212148,-0.57879966,0.17391005,-1.253124,-2.0714886,1.4521664,-0.7164837,-3.6419756,-0.735149,-3.7391357,1.2003331,0.25918853,-0.6468804,0.44623244,0.91681623,0.64655304,-2.2193208,1.6564867,-0.96444875,-1.0420425,0.612932,1.9537662,-0.85822475,-0.34304166,3.5561275,1.5413238,1.9586433,0.28907388,-2.7490325,0.7372399,0.4400526,-2.2993464,-1.1054173,-1.5896498,-3.3081894,-0.5923613,-2.2424822,3.4034033,-0.034335617,4.2301354,-1.0575953,-2.0606449,3.9538646,-0.51659256,1.4304258,2.2796257,1.1078918,-0.030733641,-0.8009856,-3.2642443,0
1.2660141,-1.4796289,3.2768211,-0.40074998,-1.6147857,2.958485,0.022792859,0.523509,1.4097453,-0.7725559,1.3608724,-0.42064247,0.77265596,-0.11833029,-2.0928595,-1.0207503,-0.0843178,0.15583226,0.9469079,1.0912993,-0.096965626,1.0021255,-1.8513007,1.8895347,1.8620191,-0.29659534,3.2349205,-0.031120792,0.56364644,-1.8027896,-2.3357644,-3.3172243,1.6941473,0.4750445,-0.12293097,-1.7113839,1.4381713,3.395391,-1.7002095,0.7902967,0.8638708,-2.001697,-2.9828925,0.75829166,-1.5411341,-2.6471975,-0.365058,-0.4162596,-0.06324984,0.4381271,1.1622285,0.3192095,1.0468209,1.7490858,0.051773828,-1.965159,-1.049429,-0.11240791,0.14988464,-1.5367923,3.4917257,0.19821802,-0.884939,-0.76162225,1.2801695,0.81537175,0.5645148,0.578082,0.66701686,-1.7426202,-1.2294236,-1.3203186,-1.6872574,0.22456264,3.4194844,1.0857277,0.6290768,-2.6712732,0.9714052,-0.98143506,0.2899413,-1.5427215,-1.4321207,-1.5353693,0.14812112,0.3709072,0.7262675,1.4975774,-0.016879821,0.5656216,-1.4523771,2.3586097,-0.91438186,-0.41018865,-1.0344167,-3.0417647,-0.7777202,0.8807605,1.2440246,1.0712576,-1.3340973,2.4345057,0.8637743,0.26059413,-1.7036377,-0.76251996,-0.8005968,4.4865875,2.549312,-0.81255615,2.2564259,-0.91966563,-1.4840419,-0.8121522,0.06880515,1.9943967,-1.7613562,2.6879692,-0.6042237,-3.2849147,-2.0759132,-1.264674,0.011264652,-3.4405384,1.8122638,-0.23683418,0.7927463,-0.7198752,0
-1.2352598,-1.2308254,0.84085524,1.8846848,-1.4741764,2.1003017,-2.3088753,3.5066051,1.5012461,-0.88758194,0.32248282,-3.6238544,-1.5490289,0.631115,-2.9096358,-2.3099988,-0.4627853,0.8925631,2.253931,3.1641538,-1.4759881,4.6021547,-1.543912,2.7783833,1.6506397,-0.41659084,1.6467534,-0.044104338,0.094725296,-2.767698,-2.7750592,2.6188052,-0.16756384,1.0306408,1.5171626,-1.927667,1.515534,0.9115295,1.364311,-0.42094502,-0.24149576,-0.30588287,0.33810896,0.79819757,0.24261187,0.38606787,0.88741446,-2.5254455,0.06983305,-2.3045592,-1.1950595,2.0698206,2.550308,0.81804144,1.417411,-4.0597553,0.83039546,-2.311131,0.34258136,-2.587962,2.0071657,-0.37559092,-1.2686338,3.1761522,-0.37181735,1.2004052,0.58658516,3.082336,-0.8594626,0.9856347,-1.1122323,-0.042293556,-0.3424882,1.9988186,-0.69165415,-0.0717314,1.2538567,-1.363076,1.2736298,0.55540395,-1.1067331,-1.2615689,0.45841575,-1.044686,-2.0990672,-0.79866874,0.6747679,-0.64624125,0.61873543,1.9653447,-1.4253725,1.0308632,-1.5824454,-1.6430427,-3.862112,-2.2270827,1.3482224,-1.2154996,1.0082443,2.3056352,-3.663209,1.7172939,1.0017179,0.27361104,-0.20883654,2.985671,-3.0891879,1.0484205,3.4496856,-1.5083107,-0.13385335,-2.5888429,-1.0213195,-0.59480935,-0.851749,1.4746228,2.1748493,1.453411,-2.0916276,-1.0432589,1.159476,-1.0652059,-0.5225702,-1.6282027,2.072391,-0.3935624,-2.255584,-3.805765,0
-0.5945843,1.6290683,0.33366877,2.8193476,0.7445929,2.496831,-2.6435363,-0.25869706,2.2751036,-2.901472,0.17938104,0.1564578,-0.77128834,0.9579741,-1.394786,-1.5701998,-0.63164043,0.57976025,0.24474345,0.6471921,0.28587148,-1.3186499,0.9637667,2.958351,4.2989025,-0.5526473,-4.57059,-0.70914984,-0.7535925,0.0309667,1.4306775,3.4503307,-2.1068034,-0.9996929,4.813666,0.046269774,-0.44756743,1.2977252,0.78860414,1.3946061,-0.3000764,-0.15261441,-0.05567476,0.23052654,-1.0737725,-1.1013786,0.9431119,1.165499,-0.9695941,-2.3278303,-0.16749357,-0.64953965,0.58309495,0.08018244,-0.918263,0.6417486,2.6304038,-2.0576723,-2.4868371,0.43280149,-1.0615615,1.4785308,0.9626927,3.7215428,-1.0783439,0.838199,3.0980167,0.5344082,-1.6471168,-0.7317808,0.13582152,0.35237256,-0.45542514,0.5024168,0.7650979,2.9594252,-2.9333787,-0.16516164,0.04314297,-1.2001858,0.3796145,1.6415883,0.8344319,-0.8370577,0.9405391,0.42635915,1.9221317,0.919338,0.28541455,-0.47226557,-0.6047469,1.4608243,0.08654539,1.123972,-2.7522926,1.0073664,0.08583538,0.70856786,0.27725586,-0.13847455,1.2846637,1.2595661,0.3513147,1.0959117,-0.27792162,-2.081619,-0.21740687,-1.6946017,-0.3438948,-0.9953828,-0.15981887,-0.32265058,1.7908363,2.1219075,-1.083523,-1.5808865,2.9342985,0.9417224,-0.2409607,-1.594214,0.57842904,-3.1936276,0.4829582,0.0790641,2.8818529,-1.608874,1.3274033,-0.7014617,0
1.4941363,-0.49678278,2.9512355,1.6928269,0.4307804,-0.5877376,-0.6243632,2.338574,0.16545384,0.41361767,0.7000217,-0.92295367,-1.6961651,2.7458684,-1.2368313,-0.35241404,-0.6643038,0.5245078,1.2496669,1.4961656,0.6708273,2.0519783,-2.1401927,-0.75289243,2.6632485,0.32189485,1.8084999,0.2853281,2.871717,-1.1257918,-2.0950224,0.49963564,0.8117738,-0.04365467,-1.8922204,-2.03588,-2.5376997,-0.7634244,-0.6157991,-1.7337503,2.357215,-0.51458496,-1.2989212,-1.1218644,0.46874982,0.17288016,-2.1717858,-0.90274745,-1.4654089,-0.42260516,-0.79242617,2.503289,0.7764449,1.9323472,0.13918462,-1.3097697,0.38155624,-1.6141614,1.2893717,-1.7593466,1.8417281,1.3365585,-0.114287876,-0.31061137,2.114975,-1.1512347,1.1520774,0.21063265,-1.918484,0.1940454,-0.88364905,0.5552201,-3.102416,1.7279615,0.07148422,-0.5473633,1.1058954,-1.6315088,-0.0659538,0.2771826,1.2392887,-1.6131376,0.7312836,-0.028785782,-1.7050061,-2.4757912,-0.0080923475,-0.52655894,-0.11594101,1.4418494,-1.3333061,0.33863834,-0.8748852,0.19492638,-2.5037143,-0.6928026,-0.43250102,-0.0008603968,2.0396118,1.0715185,-1.6450167,0.34849694,0.8864125,1.2034357,-0.8946106,0.2794852,-2.752686,1.9599773,0.3655785,-1.5159831,1.8633997,-1.8735963,-0.17909724,0.78693825,-1.1683954,0.52648264,-2.7608292,1.5283588,-1.7856085,-2.0584962,1.6531776,-0.9361734,2.4998965,1.1336559,1.8723142,-0.78035456,-0.40188408,-2.4648182,0
1.7908541,-1.0716875,1.4969263,-1.4859176,0.16303921,0.44419795,0.15431078,0.19126119,1.8181161,-0.51618016,2.4877179,-0.6993172,0.6147572,-1.350825,-2.4978344,0.101373374,-0.493754,-0.24880978,0.5952659,1.8494787,0.66059595,-0.76944107,-0.052584685,1.3746954,5.0356936,-0.45280764,1.5684311,-1.054872,0.99775606,-2.3638422,-1.7649128,-0.9469018,0.33285987,-1.5792783,-1.4195589,-1.0797052,-0.3848566,1.4874632,-0.22902855,-0.64647347,0.09909411,-0.9114595,-2.538438,0.72768486,-1.945235,-0.45579714,-0.06734071,-0.5596541,-0.9144644,0.32611516,0.23338681,1.8419318,-1.1095484,3.043052,-1.1055325,-0.78553736,0.0013927743,-0.9636809,-0.0053713247,-1.9426715,4.1935644,-0.20808281,-0.85998255,0.8094001,1.638125,0.39127257,1.3003654,0.7591746,-0.11408902,-1.6134328,-0.9313606,-1.342437,-2.184451,0.2559696,2.1388319,0.75588137,0.87774897,-3.0574741,2.5689993,-0.12899546,2.4470136,-0.89969814,0.7189093,-0.4742629,-1.201488,0.52089655,-0.39419183,0.46347082,-0.71405834,0.16183215,-2.99582,-0.2589053,-1.442663,1.5251514,-1.418439,-0.92189676,-1.5400243,0.36654645,1.6062071,1.2388616,0.55967295,0.38944295,0.16348419,-0.17276773,-1.8236922,-0.54777324,-0.7057879,2.519903,3.029358,-2.3552332,1.1721518,-1.3954107,0.8669696,-1.1601228,-2.2722158,1.0366995,-0.7365167,1.8934468,-0.30328047,-2.1247258,0.3899636,-0.96228933,-1.4285858,-1.6837254,1.7585626,-0.3407338,0.44285434,-1.5380315,0
0.5433122,-1.4000609,0.3200155,0.26069984,-0.7894521,-1.1868858,-0.8731173,-0.50262165,-1.4650177,-1.6946415,1.6722114,-0.2855496,-0.51209503,1.5548459,-2.8060322,-1.1222323,-1.4125357,0.6136493,-1.4806758,0.4831943,1.4595712,0.770725,0.58755773,0.608723,1.9550018,-1.026738,-1.6370724,0.27723226,1.7063574,-2.8670568,-1.5744871,0.57920724,-1.0699577,-0.97824794,-0.73276454,-1.7250464,0.061318364,1.8502725,1.4945705,0.9882954,-0.9382771,0.390168,-2.6553757,-2.409658,-0.6690399,-0.02049191,-0.3279029,-1.2461231,1.0830212,-0.05148194,-2.2872925,1.9145699,0.8628135,1.1915927,-2.0089636,-0.55499876,-0.5501347,-0.5035915,0.64777577,-2.0683277,1.5699598,-1.2865554,0.7527287,2.174963,0.4924664,1.2365552,-0.10437077,0.39333823,-0.451948,0.088981085,-0.24603245,0.17153552,-1.2491682,0.14376932,0.6458427,0.28035405,-1.6207045,-0.9108582,-0.6749873,-0.5699825,0.6334526,1.4115133,0.22580269,-0.1590111,1.3269781,-0.13731386,-0.9634497,-1.5797846,0.95124096,-1.4459823,-2.4039009,-1.0357013,0.7924401,0.56181306,-0.48762184,-0.3675513,-2.2964041,0.21604824,2.3053646,-0.501188,-0.14256483,-0.56411064,1.5529647,0.5281433,-0.41806605,-1.6224834,-2.1898482,0.5824852,1.3735021,-2.3775754,-0.16416347,-1.6967441,0.54728997,-0.66135347,-3.607497,0.22397774,1.981273,3.8917508,-0.5647298,-1.0288639,2.5144398,-1.6720732,0.6591312,1.9443036,0.05990788,0.537591,0.15002167,-1.416289,0
0.9713963,-0.9423405,-0.8352207,-2.950084,-0.24474645,0.6660131,0.34383237,-1.203502,1.9051148,-0.066731356,2.116975,1.9428115,0.48142347,-2.0639668,-0.45737946,0.5148829,-0.35212904,-2.944705,0.9817173,-0.14050859,1.1540598,-3.5111866,0.59881604,0.6159398,3.2492578,-0.41753665,-1.1210049,0.76180345,1.0719683,-0.01036031,0.53066343,-0.67148924,0.95147216,-0.57575995,-0.06643185,-0.022385351,1.5703609,0.37796348,-1.0059338,-1.2452265,0.33492458,0.18369295,0.541638,3.4624305,-0.5166198,-2.286687,1.1112791,-0.20021321,-0.9677378,-2.2643218,1.2816154,-1.1080576,-0.16683461,1.0303354,-0.014823424,0.49284473,1.5551084,-0.3912092,-1.5231563,-0.13854356,1.8424323,1.624799,-1.5163368,-1.5981394,0.7892709,0.062462464,0.4762726,0.96947473,1.7291094,-2.1492407,-0.43911633,-0.8403126,-0.49532878,0.015827402,1.4830561,0.04585421,-0.29238516,-2.28531,3.0373566,-0.6920983,2.3398194,-1.1582104,0.55994964,0.001708705,1.0047097,1.1655961,0.33641,0.9707373,-1.2336888,0.5538491,-2.9122696,-1.3368605,-0.9868553,0.89273983,1.1607618,0.3172106,0.10008977,-0.2171298,-0.3943729,0.33085477,2.7602081,0.79262155,-1.4523671,-1.8294302,-0.63453317,1.2479618,1.4815223,0.6095247,1.9950509,0.37643272,-0.8214066,-0.65825456,0.3228696,-1.6008314,2.0277362,-1.5532156,-0.4860715,-1.210597,1.4147062,-0.8093536,-1.5140901,1.572915,-1.3801492,-1.6257449,0.15977418,0.31725714,-0.0022924896,1.335099,0
1.528634,-0.4630685,3.1589282,2.1361372,0.3809448,-0.6284468,-0.69265366,2.418629,0.025594642,0.34982407,0.662148,-0.93623537,-1.5758362,2.3183408,-1.3060642,-0.27100545,-0.96347964,0.83526826,1.2001649,1.3742925,0.5320539,1.708649,-1.7863485,-0.94908184,2.969112,0.22034667,1.5095403,0.041043602,2.837865,-0.7553548,-1.8532472,0.5079434,0.79736555,-0.017398959,-1.9198787,-1.606885,-2.539909,-1.0316653,-0.4736325,-1.9907566,2.2753663,-0.4862784,-0.9167728,-1.0202723,0.23343885,-0.1641702,-2.0504673,-0.8839742,-1.6968167,-0.80531263,-0.9719202,2.6172318,0.87314713,2.09837,0.2426758,-1.0297313,0.6313152,-1.5656025,1.24831,-1.3922323,1.6459545,1.8268665,-0.22272947,-0.37155962,2.1383276,-1.116447,1.2623998,0.50400054,-2.1246645,0.23741013,-1.510928,0.5706993,-3.087234,1.5414802,-0.16546239,-0.7917087,0.95143056,-1.5370955,0.05904159,-0.26506412,1.3458409,-1.8826214,0.7877361,-0.017080883,-2.0537467,-2.7530437,0.49509597,-0.6647853,-0.4695704,1.8532255,-1.2010936,0.3165811,-0.874199,0.20085657,-2.2649972,-0.1786677,0.12625478,0.056100823,1.9046327,1.3208369,-1.7584481,0.27045104,1.5005049,1.2009938,-0.9146641,0.17389381,-2.8403313,2.1351256,0.34586883,-1.7069383,2.094581,-1.829413,-0.105615154,0.7997381,-1.0857146,0.7207743,-2.9975953,1.6144003,-1.599795,-2.2359002,1.7118356,-0.943939,2.6547933,1.2260289,2.586521,-1.2545507,-0.70546013,-3.0408616,0
2.1998174,-0.3321761,1.9163966,2.104383,0.33239925,1.326513,-2.170182,-2.3232257,1.5653794,-1.7744392,-2.1736283,0.49664652,-0.19857632,1.8464335,-0.49049723,-1.9255894,0.7764418,-1.2378542,-1.247804,-0.80782664,1.7477076,2.4390142,-4.1968923,1.5858065,0.048866656,0.39391655,2.1064603,0.5049405,0.7294612,-0.48057392,-2.5790868,-1.17561,-2.023445,-0.67443544,-3.1575623,-2.8601344,-2.1661716,1.3880265,-0.875029,0.9671053,2.1716392,-4.224618,-0.47755012,-1.5279417,1.4332888,2.230891,-2.2330787,1.0469961,-1.5373223,1.2294331,1.9112219,1.9622471,1.1276232,-1.0793391,1.1840858,-2.0602698,2.4951346,-1.1945729,-1.2675557,-0.8948742,1.583162,1.0622724,0.5011777,1.4005176,1.2672325,0.7039094,-0.9489974,-2.5076468,0.4585701,1.2223377,1.0918308,-4.2406993,-1.3073362,1.8510351,0.9170507,-0.032548584,-0.3880436,-0.047368,-0.51570773,0.9994803,1.4001478,-1.8581876,0.16880947,1.1850414,3.6307752,-0.451867,-1.0083376,-1.210667,2.4806566,1.0231397,1.1759412,0.3000783,0.41949442,0.8936325,2.1149244,-3.034068,-0.9925313,2.120226,1.6627804,-1.341021,-0.9500103,-1.0002939,0.2267041,-3.1375532,0.20457993,-2.2211409,1.0759165,0.025971854,-1.8220094,-1.1752827,-0.0015531741,1.3421539,-1.5967638,3.0874064,0.30522344,-1.4991264,1.3618639,0.93348086,-2.1974726,0.3923912,-1.1886292,3.52172,2.5196853,-2.014023,-0.5940836,3.1603425,0.8114182,1.2885767,0
1.1312017,-0.70552593,-0.5741358,-0.6873166,-0.80082464,-1.3011569,-0.17758612,-0.55825025,-0.4149642,-0.35692653,1.0955343,-0.10849039,0.7721689,-0.1643453,-0.6916327,1.0145087,-0.042962678,1.3323312,-2.0370982,-1.8683581,0.29224417,-0.035939045,-0.5090344,1.6801797,0.615563,1.117784,1.4942344,1.0511383,0.00038982788,0.1394112,-0.7527619,-3.2199438,0.258524,1.1162947,-0.31527752,-0.50249314,1.7712253,-1.1436679,-1.7373071,0.6407039,0.73776644,-2.0147343,0.39550266,0.72161263,1.9531678,0.5088523,0.35206833,-1.1832185,-0.8730771,-0.4639131,0.12542792,-0.1255011,1.2007278,0.97458357,-0.82656235,-1.3747232,-0.113441244,0.369991,-0.44639644,-1.8187081,0.34706584,0.8217272,-1.9967387,-1.2603462,-0.8983497,-1.2020274,-0.9702843,-0.0035711452,0.8263784,0.35211194,0.06668548,-0.35195157,1.7358307,1.423136,-0.085671194,-2.0170243,0.9189099,-2.0996552,-0.085663505,-1.0157366,1.0676365,-2.4526818,-0.47760677,-1.3948133,2.3191524,-0.7881453,-0.9813529,0.42070308,1.100337,1.8584647,-1.7411222,0.1421791,-1.460842,-1.0976745,1.1124129,-1.1979988,0.12655145,-0.2716914,0.040245567,0.13579662,0.04922048,0.22601771,-1.0753686,-2.2590418,-0.45826122,1.3638675,-0.4320377,1.9093466,1.2068559,0.8599662,-0.19226752,-1.309896,-2.3247583,0.76322603,-0.3060059,0.17118004,-1.2597169,1.9837078,1.0612457,-0.44217798,-0.41158476,0.24217944,-1.0131944,-1.3578866,-1.5880109,0.6870424,-0.14812829,1.1540227,0
-0.40858936,1.7767744,1.76155,1.2777449,1.0036942,-0.7702155,0.62298363,-0.4533459,0.6006357,-0.7997403,-0.07956329,2.0611246,1.2571551,0.8628167,-0.18837541,0.68861586,0.08314355,1.9318533,-2.5632322,-1.7600981,0.7205117,-1.8803492,-0.051570795,-2.348938,-0.26438373,0.50755143,-0.17163324,-0.07317573,1.1206561,-0.09895478,-0.48478758,1.3794241,1.9936724,0.55845606,-0.10316509,1.5657985,-1.309229,-1.3907672,-2.0861747,3.6453848,1.4579712,-0.19042832,-0.89996034,-1.0844922,2.0145092,-0.80114824,-1.1148844,-0.65963465,-1.1127592,-1.6978765,-0.49106264,0.41394907,1.5868391,-0.31150857,-1.5094087,0.058656823,-0.5165763,0.35923827,-2.2321694,0.49948394,0.92208743,2.8558922,-1.9898745,-0.47099918,0.61722076,-1.2805461,0.6110985,-0.3201285,0.5898843,-2.5852299,-0.44592112,0.8336629,-1.9552163,0.6729672,-0.34550977,3.0360565,-1.1848966,-0.5415322,-2.6610768,-0.82515824,-0.50095356,-0.90233874,-3.0223634,-0.91968685,2.7757118,-1.8097314,0.76993155,0.47054276,0.3682219,-0.16922452,-0.2555604,0.29149628,0.34648886,-0.8167376,0.64182,1.2265826,2.1151247,0.0024023606,-2.8056436,-0.5595341,0.55546373,-0.55206865,0.73251796,0.9848187,2.6246002,0.63042724,-0.56103843,2.3749468,0.17384583,2.1055574,3.418679,0.9992859,-1.0258367,1.7293199,0.5567464,1.0897214,-2.194673,2.7362728,0.050541285,-2.9377158,-1.0099198,-0.40898356,1.9975345,-1.8402861,2.2286348,-0.82904917,1.4459258,1.5834849,0
-0.7930586,-1.1480697,0.66698986,0.44424352,0.66197014,-0.95422333,0.79927117,1.0534278,0.33124155,1.057215,0.1279484,0.21963704,-0.8707387,0.07854564,0.9648474,-0.22511752,0.28240845,-0.3611101,2.1286721,1.5814083,0.9536445,-2.4156609,-1.0311413,0.70791835,1.067673,0.03795246,-2.119968,0.09979579,-0.3013236,1.908432,1.5642915,-0.5481773,0.2044532,-0.20412359,-0.23594257,1.1135745,0.9769158,-0.44793618,-0.33385324,-1.0942763,-0.68650997,-0.33802724,0.104684025,1.7153363,0.18122645,-0.6433373,1.5605931,2.40709,-1.04134,-1.082375,0.40991452,-0.43781266,-0.6056215,0.35291785,0.7101683,-0.26514202,0.07908179,-0.43921334,0.66681534,1.6239338,-1.6677698,2.3325043,0.9583937,-0.96998656,-0.54608345,2.273436,1.2417415,-0.8214945,0.46774378,-1.3856975,0.78295064,-0.08021338,0.56281936,-1.3212588,0.15865013,0.06765903,0.5608965,-0.49154648,2.07268,-0.7031469,0.25494254,-1.4450923,0.13704719,0.9026012,-1.2093788,0.8593016,0.11018231,1.59011,-0.5220982,1.596701,0.58091694,0.014790954,0.5282267,1.0561255,-0.1493017,1.2297825,-2.0656276,0.93552965,-0.65160954,-0.92770135,0.14318885,1.2461861,0.090878025,0.5162716,0.7904613,-1.4519142,-0.89659494,-2.1502838,-1.8687041,0.69229555,2.2208269,-1.5823319,0.08511254,0.11543649,0.102059886,-0.21976735,0.024317037,-1.8842877,0.18700151,0.117649846,0.023406498,-0.657074,0.37862408,-0.58232045,-0.6821516,-0.8423026,0.12648071,-1.0640386,1
